Date,Departure Airport,Departure Airport Rating (out of 10),Departure Airport On Time Rating (out of 10),Departure Airport Service Rating (out of 10),Arrival Airport,Arrival Airport Rating (out of 10),Arrival Airport On Time Rating (out of 10),Arrival Airport Service Rating (out of 10),Airplane Type,Expected Departure Time,Departure Time,Departure Delay,Duration,Expected Arrival Time,Arrival Time,Arrival Time Delay,Carrier,Carrier Rating (out of 10),Carrier Market Share (out of 100),Carrier Load Factor (out of 100),Carrier On Time Performance Rating (out of 100),totalSnow_cm,DewPointC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
04-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,05:54,00:09:00,01:19,07:20,07:12,-0:08:00,Go Air,7.2,8.8,93.3,91.8,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,06:40,06:49,00:09:00,01:18,08:15,08:06,-0:09:00,Vistara,9.2,3.6,81.8,89,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,06:06,00:21:00,01:56,08:00,08:02,00:02:00,Go Air,7.2,8.8,93.3,91.8,0,11,8,0,19,0,1002,39,10,110,7
04-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,06:15,06:24,00:09:00,02:31,08:45,08:55,00:10:00,Air Asia,7.4,4,86,89.1,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:45,00:10:00,02:10,09:55,09:55,00:00:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
04-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:36,00:05:00,01:18,07:15,06:54,-0:21:00,Air Asia,7.4,4,86,89.1,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,BLR,,,,DEL,7.99,7.3,9.1,,05:45,05:45,00:00:00,02:43,08:45,08:28,-0:17:00,Air India,6.6,12,80.75,70.3,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,06:58,00:03:00,02:09,09:15,09:07,-0:08:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
04-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:44,00:29:00,01:47,23:30,23:31,00:01:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
04-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:16,00:16:00,01:47,09:05,09:03,-0:02:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
04-06-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,06:53,00:08:00,01:18,08:35,08:10,-0:25:00,Air India,6.6,12,80.75,70.3,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,11:35,11:54,00:19:00,02:25,14:30,14:18,-0:12:00,Go Air,7.2,8.8,93.3,91.8,0,13,18,3,41,0,1013,27,10,161,13
04-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,05:47,00:02:00,01:58,07:55,07:45,-0:10:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
04-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:26,00:21:00,01:56,09:00,09:21,00:21:00,Air India,6.6,12,80.75,70.3,0,11,8,0,19,0,1002,39,10,110,7
05-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:45,05:01,00:16:00,01:52,06:55,06:53,-0:02:00,Indigo,7.9,39.7,90.9,87.4,0,-4,12,0,7,0,1004,37,10,271,10
05-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,06:40,06:50,00:10:00,01:11,08:15,08:02,-0:13:00,Vistara,9.2,3.6,81.8,89,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:08,00:13:00,01:44,23:00,22:52,-0:08:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
05-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:29,00:19:00,01:48,09:15,09:17,00:02:00,Vistara,9.2,3.6,81.8,89,0,-4,12,0,7,0,1004,37,10,271,10
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:23,00:13:00,02:20,09:25,09:43,00:18:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
05-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:05,00:05:00,02:39,09:40,09:43,00:03:00,Vistara,9.2,3.6,81.8,89,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,BLR,,,,BOM,7.29,6.2,9,B737,05:15,05:19,00:04:00,01:14,07:10,06:33,-0:37:00,Spicejet,6.8,13.1,93.9,74.7,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,B738,07:40,08:19,00:39:00,02:11,10:20,10:29,00:09:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
05-06-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:03,00:08:00,02:19,08:35,08:23,-0:12:00,Spicejet,6.8,13.1,93.9,74.7,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:05,05:14,00:09:00,01:12,06:50,06:26,-0:24:00,Indigo,7.9,39.7,90.9,87.4,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:55,06:17,00:22:00,02:09,08:25,08:26,00:01:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
05-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:54,00:09:00,01:19,07:20,07:13,-0:07:00,Go Air,7.2,8.8,93.3,91.8,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:28,00:13:00,01:46,23:30,23:14,-0:16:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
05-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,05:59,00:14:00,01:55,08:00,07:54,-0:06:00,Go Air,7.2,8.8,93.3,91.8,0,-4,12,0,7,0,1004,37,10,271,10
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:45,06:01,00:16:00,01:59,07:55,07:59,00:04:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
05-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,11:47,00:07:00,02:30,14:30,14:17,-0:13:00,Go Air,7.2,8.8,93.3,91.8,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,06:58,00:13:00,01:19,08:35,08:17,-0:18:00,Air India,6.6,12,80.75,70.3,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:40,00:35:00,01:46,09:00,09:25,00:25:00,Air India,6.6,12,80.75,70.3,0,-4,12,0,7,0,1004,37,10,271,10
05-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:25,00:25:00,01:49,09:05,09:14,00:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:03,00:08:00,02:10,09:15,09:13,-0:02:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
05-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:37,00:06:00,01:18,07:15,06:55,-0:20:00,Air Asia,7.4,4,86,89.1,0,17,16,79,51,0,1012,28,10,193,13
05-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:10,06:28,00:18:00,01:47,08:15,08:16,00:01:00,Air Asia,7.4,4,86,89.1,0,-4,12,0,7,0,1004,37,10,271,10
05-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:48,00:13:00,02:20,09:55,10:07,00:12:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
06-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:45,05:02,00:17:00,01:52,06:55,06:55,00:00:00,Indigo,7.9,39.7,90.9,87.4,0,11,10,44,17,0,999,42,10,160,8
06-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:05,05:13,00:08:00,01:16,06:50,06:29,-0:21:00,Indigo,7.9,39.7,90.9,87.4,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,B738,07:40,08:25,00:45:00,02:20,10:20,10:45,00:25:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
06-06-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:08,00:13:00,02:19,08:35,08:27,-0:08:00,Spicejet,6.8,13.1,93.9,74.7,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BLR,,,,BOM,7.29,6.2,9,B737,05:15,05:25,00:10:00,01:16,07:10,06:41,-0:29:00,Spicejet,6.8,13.1,93.9,74.7,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,06:40,06:51,00:11:00,01:20,08:15,08:11,-0:04:00,Vistara,9.2,3.6,81.8,89,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:27,00:17:00,02:11,09:25,09:37,00:12:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
06-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:24,00:29:00,01:51,23:00,23:15,00:15:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
06-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:30,00:20:00,01:50,09:15,09:21,00:06:00,Vistara,9.2,3.6,81.8,89,0,11,10,44,17,0,999,42,10,160,8
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:55,06:19,00:24:00,01:58,08:25,08:16,-0:09:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
06-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:07,00:07:00,02:34,09:40,09:41,00:01:00,Vistara,9.2,3.6,81.8,89,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:45,05:59,00:14:00,01:19,07:20,07:17,-0:03:00,Go Air,7.2,8.8,93.3,91.8,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:55,00:20:00,02:25,09:55,10:20,00:25:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
06-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,06:03,00:18:00,01:55,08:00,07:58,-0:02:00,Go Air,7.2,8.8,93.3,91.8,0,11,10,44,17,0,999,42,10,160,8
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:45,05:53,00:08:00,01:59,07:55,07:52,-0:03:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
06-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,11:40,11:47,00:07:00,02:21,14:30,14:08,-0:22:00,Go Air,7.2,8.8,93.3,91.8,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,06:56,00:11:00,01:30,08:35,08:27,-0:08:00,Air India,6.6,12,80.75,70.3,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:23,00:23:00,01:45,09:05,09:08,00:03:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
06-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,06:58,00:03:00,02:05,09:15,09:03,-0:12:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
06-06-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:23,00:13:00,02:25,08:55,08:48,-0:07:00,Air India,6.6,12,80.75,70.3,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:41,00:10:00,01:18,07:15,06:59,-0:16:00,Air Asia,7.4,4,86,89.1,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:10,06:22,00:12:00,01:52,08:15,08:14,-0:01:00,Air Asia,7.4,4,86,89.1,0,11,10,44,17,0,999,42,10,160,8
06-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,06:15,06:21,00:06:00,02:21,08:45,08:42,-0:03:00,Air Asia,7.4,4,86,89.1,0,20,21,16,71,0,1006,26,10,234,17
06-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:54,00:39:00,01:46,23:30,23:40,00:10:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:55,06:10,00:15:00,01:58,08:25,08:08,-0:17:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
07-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:45,05:50,01:05:00,01:52,06:55,07:43,00:48:00,Indigo,7.9,39.7,90.9,87.4,0,20,14,22,35,0,993,39,10,82,12
07-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:05,05:08,00:03:00,01:12,06:50,06:20,-0:30:00,Indigo,7.9,39.7,90.9,87.4,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:10,00:15:00,02:19,08:35,08:29,-0:06:00,Spicejet,6.8,13.1,93.9,74.7,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,B738,07:40,08:00,00:20:00,02:11,10:20,10:11,-0:09:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
07-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:22,00:27:00,01:36,23:00,22:59,-0:01:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
07-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,07:00,07:04,00:04:00,02:30,09:40,09:34,-0:06:00,Vistara,9.2,3.6,81.8,89,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:17,00:07:00,02:20,09:25,09:37,00:12:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
07-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:27,00:17:00,01:55,09:15,09:22,00:07:00,Vistara,9.2,3.6,81.8,89,0,20,14,22,35,0,993,39,10,82,12
07-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,05:57,00:12:00,01:19,07:20,07:16,-0:04:00,Go Air,7.2,8.8,93.3,91.8,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,BLR,,,,BOM,7.29,6.2,9,B737,05:15,05:30,00:15:00,01:19,07:10,06:49,-0:21:00,Spicejet,6.8,13.1,93.9,74.7,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,21:15,21:41,00:26:00,01:42,23:30,23:22,-0:08:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
07-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,11:55,00:15:00,02:18,14:30,14:13,-0:17:00,Go Air,7.2,8.8,93.3,91.8,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:45,05:52,00:07:00,01:59,07:55,07:51,-0:04:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:57,00:22:00,02:06,09:55,10:03,00:08:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
07-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:10,06:27,00:17:00,01:51,08:15,08:18,00:03:00,Air Asia,7.4,4,86,89.1,0,20,14,22,35,0,993,39,10,82,12
07-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:46,00:15:00,01:13,07:15,06:59,-0:16:00,Air Asia,7.4,4,86,89.1,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:25,00:15:00,02:24,08:55,08:50,-0:05:00,Air India,6.6,12,80.75,70.3,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,06:15,06:09,-0:06:00,02:21,08:45,08:30,-0:15:00,Air Asia,7.4,4,86,89.1,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:49,00:44:00,01:50,09:00,09:39,00:39:00,Air India,6.6,12,80.75,70.3,0,20,14,22,35,0,993,39,10,82,12
07-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:30,07:43,00:13:00,01:44,09:35,09:27,-0:08:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
07-06-2019,BLR,,,,BOM,7.29,6.2,9,,06:45,07:10,00:25:00,01:10,08:35,08:20,-0:15:00,Air India,6.6,12,80.75,70.3,0,18,34,66,72,0,1008,23,10,248,28
07-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,05:57,00:12:00,01:55,08:00,07:52,-0:08:00,Go Air,7.2,8.8,93.3,91.8,0,20,14,22,35,0,993,39,10,82,12
07-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:01,00:06:00,02:05,09:15,09:06,-0:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
08-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,06:03,00:18:00,01:19,07:20,07:22,00:02:00,Go Air,7.2,8.8,93.3,91.8,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,07:10,07:21,00:11:00,01:51,09:15,09:12,-0:03:00,Vistara,9.2,3.6,81.8,89,0,22,7,55,40,0.2,994,39,10,98,6
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:19,00:09:00,02:02,09:25,09:21,-0:04:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
08-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,07:00,07:20,00:20:00,02:27,09:40,09:47,00:07:00,Vistara,9.2,3.6,81.8,89,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,BLR,,,,BOM,7.29,6.2,9,B737,05:15,06:47,01:32:00,01:16,07:10,08:03,00:53:00,Spicejet,6.8,13.1,93.9,74.7,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,B738,07:40,07:58,00:18:00,02:07,10:20,10:05,-0:15:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
08-06-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:05,00:10:00,02:19,08:35,08:24,-0:11:00,Spicejet,6.8,13.1,93.9,74.7,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:05,05:07,00:02:00,01:16,06:50,06:23,-0:27:00,Indigo,7.9,39.7,90.9,87.4,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:45,04:56,00:11:00,01:44,06:55,06:39,-0:16:00,Indigo,7.9,39.7,90.9,87.4,0,22,7,55,40,0.2,994,39,10,98,6
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:55,06:17,00:22:00,01:58,08:25,08:15,-0:10:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
08-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:50,00:35:00,01:44,23:30,23:34,00:04:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
08-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A320,20:55,21:14,00:19:00,01:37,23:00,22:50,-0:10:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:45,14:20,08:35:00,00:00,07:55,16:20,08:25:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
08-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,06:15,06:20,00:05:00,02:23,08:45,08:43,-0:02:00,Air Asia,7.4,4,86,89.1,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:44,00:09:00,02:06,09:55,09:51,-0:04:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
08-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:10,06:16,00:06:00,01:50,08:15,08:06,-0:09:00,Air Asia,7.4,4,86,89.1,0,22,7,55,40,0.2,994,39,10,98,6
08-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:36,00:05:00,01:13,07:15,06:50,-0:25:00,Air Asia,7.4,4,86,89.1,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,05:52,00:07:00,01:55,08:00,07:47,-0:13:00,Go Air,7.2,8.8,93.3,91.8,0,22,7,55,40,0.2,994,39,10,98,6
08-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:04,00:09:00,02:02,09:15,09:06,-0:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
08-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:10,00:05:00,01:52,09:00,09:01,00:01:00,Air India,6.6,12,80.75,70.3,0,22,7,55,40,0.2,994,39,10,98,6
08-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:16,00:16:00,01:40,09:05,08:56,-0:09:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
08-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A20N,11:40,11:53,00:13:00,02:21,14:30,14:14,-0:16:00,Go Air,7.2,8.8,93.3,91.8,0,18,44,90,75,0,1007,23,6,265,35
08-06-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:21,00:11:00,02:25,08:55,08:46,-0:09:00,Air India,6.6,12,80.75,70.3,0,18,44,90,75,0,1007,23,6,265,35
09-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:45,05:55,00:10:00,01:14,07:20,07:09,-0:11:00,Go Air,7.2,8.8,93.3,91.8,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,20:55,21:05,00:10:00,01:42,23:00,22:47,-0:13:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:10,07:18,00:08:00,01:54,09:25,09:12,-0:13:00,Vistara,9.2,3.6,81.8,89,,,,,,,,,,,
09-06-2019,BLR,,,,BOM,7.29,6.2,9,B737,05:15,05:23,00:08:00,01:13,07:10,06:36,-0:34:00,Spicejet,6.8,13.1,93.9,74.7,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,B738,07:40,07:54,00:14:00,02:01,10:20,09:56,-0:24:00,Spicejet,6.8,13.1,93.9,74.7,,,,,,,,,,,
09-06-2019,BLR,,,,DEL,7.99,7.3,9.1,B738,05:55,06:03,00:08:00,02:19,08:35,08:22,-0:13:00,Spicejet,6.8,13.1,93.9,74.7,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,BLR,,,,BOM,7.29,6.2,9,A20N,05:05,05:10,00:05:00,01:13,06:50,06:23,-0:27:00,Indigo,7.9,39.7,90.9,87.4,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,04:45,04:49,00:04:00,01:44,06:55,06:33,-0:22:00,Indigo,7.9,39.7,90.9,87.4,0,23,14,44,55,0,1000,34,10,125,12
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,05:55,06:11,00:16:00,01:58,08:25,08:09,-0:16:00,Indigo,7.9,39.7,90.9,87.4,,,,,,,,,,,
09-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,06:40,06:44,00:04:00,01:17,08:15,08:01,-0:14:00,Vistara,9.2,3.6,81.8,89,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,A20N,21:15,21:27,00:12:00,01:50,23:30,23:16,-0:14:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A20N,05:45,05:59,00:14:00,01:59,07:55,07:57,00:02:00,Go Air,7.2,8.8,93.3,91.8,,,,,,,,,,,
09-06-2019,BOM,7.29,6.2,9,DEL,7.99,7.3,9.1,,07:00,07:52,00:52:00,01:44,09:05,09:36,00:31:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
09-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,,07:05,07:36,00:31:00,01:46,09:00,09:23,00:23:00,Air India,6.6,12,80.75,70.3,0,23,14,44,55,0,1000,34,10,125,12
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,,06:55,07:03,00:08:00,00:00,09:15,09:03,-0:12:00,Air India,6.6,12,80.75,70.3,,,,,,,,,,,
09-06-2019,BLR,,,,DEL,7.99,7.3,9.1,,06:10,06:24,00:14:00,02:24,08:55,08:49,-0:06:00,Air India,6.6,12,80.75,70.3,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,BLR,,,,BOM,7.29,6.2,9,A320,05:31,05:38,00:07:00,01:16,07:15,06:54,-0:21:00,Air Asia,7.4,4,86,89.1,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A320,06:10,06:22,00:12:00,01:50,08:15,08:12,-0:03:00,Air Asia,7.4,4,86,89.1,0,23,14,44,55,0,1000,34,10,125,12
09-06-2019,CCU,,,,DEL,7.99,7.3,9.1,A320,07:35,07:46,00:11:00,02:02,09:55,09:48,-0:07:00,Air Asia,7.4,4,86,89.1,,,,,,,,,,,
09-06-2019,BLR,,,,DEL,7.99,7.3,9.1,A320,06:15,06:22,00:07:00,02:23,08:45,08:45,00:00:00,Air Asia,7.4,4,86,89.1,0,18,39,85,81,0,1007,21,10,260,29
09-06-2019,DEL,7.99,7.3,9.1,HYD,8.27,7.8,9,A20N,05:45,06:12,00:27:00,01:55,08:00,08:07,00:07:00,Go Air,7.2,8.8,93.3,91.8,0,23,14,44,55,0,1000,34,10,125,12
